model_id_train,dataset_id_train,prompt_id_train,subset_id_train,input_type_train,model_id_test,dataset_id_test,prompt_id_test,subset_id_test,input_type_test,layer,fold,direction__center_from_origin_False__classifier_cut_optimal_train_set_cut__classifier_cut,direction__center_from_origin_False__classifier_cut_optimal_train_set_cut__optimal_train_set_cut,direction__center_from_origin_False__classifier_cut_optimal_train_set_cut__test_roc_auc,direction__center_from_origin_False__classifier_cut_optimal_train_set_cut__train_accuracy_score,direction__center_from_origin_False__classifier_cut_optimal_train_set_cut__test_accuracy_score,direction__center_from_origin_False__classifier_cut_optimal_train_set_cut__train_f1_score,direction__center_from_origin_False__classifier_cut_optimal_train_set_cut__test_f1_score,direction__center_from_origin_False__classifier_cut_optimal_train_set_cut__train_precision_score,direction__center_from_origin_False__classifier_cut_optimal_train_set_cut__test_precision_score,direction__center_from_origin_False__classifier_cut_optimal_train_set_cut__train_recall_score,direction__center_from_origin_False__classifier_cut_optimal_train_set_cut__test_recall_score,direction__center_from_origin_False__classifier_cut_zero__classifier_cut,direction__center_from_origin_False__classifier_cut_zero__optimal_train_set_cut,direction__center_from_origin_False__classifier_cut_zero__test_roc_auc,direction__center_from_origin_False__classifier_cut_zero__train_accuracy_score,direction__center_from_origin_False__classifier_cut_zero__test_accuracy_score,direction__center_from_origin_False__classifier_cut_zero__train_f1_score,direction__center_from_origin_False__classifier_cut_zero__test_f1_score,direction__center_from_origin_False__classifier_cut_zero__train_precision_score,direction__center_from_origin_False__classifier_cut_zero__test_precision_score,direction__center_from_origin_False__classifier_cut_zero__train_recall_score,direction__center_from_origin_False__classifier_cut_zero__test_recall_score,direction__center_from_origin_True__classifier_cut_optimal_train_set_cut__classifier_cut,direction__center_from_origin_True__classifier_cut_optimal_train_set_cut__optimal_train_set_cut,direction__center_from_origin_True__classifier_cut_optimal_train_set_cut__test_roc_auc,direction__center_from_origin_True__classifier_cut_optimal_train_set_cut__train_accuracy_score,direction__center_from_origin_True__classifier_cut_optimal_train_set_cut__test_accuracy_score,direction__center_from_origin_True__classifier_cut_optimal_train_set_cut__train_f1_score,direction__center_from_origin_True__classifier_cut_optimal_train_set_cut__test_f1_score,direction__center_from_origin_True__classifier_cut_optimal_train_set_cut__train_precision_score,direction__center_from_origin_True__classifier_cut_optimal_train_set_cut__test_precision_score,direction__center_from_origin_True__classifier_cut_optimal_train_set_cut__train_recall_score,direction__center_from_origin_True__classifier_cut_optimal_train_set_cut__test_recall_score,direction__center_from_origin_True__classifier_cut_zero__classifier_cut,direction__center_from_origin_True__classifier_cut_zero__optimal_train_set_cut,direction__center_from_origin_True__classifier_cut_zero__test_roc_auc,direction__center_from_origin_True__classifier_cut_zero__train_accuracy_score,direction__center_from_origin_True__classifier_cut_zero__test_accuracy_score,direction__center_from_origin_True__classifier_cut_zero__train_f1_score,direction__center_from_origin_True__classifier_cut_zero__test_f1_score,direction__center_from_origin_True__classifier_cut_zero__train_precision_score,direction__center_from_origin_True__classifier_cut_zero__test_precision_score,direction__center_from_origin_True__classifier_cut_zero__train_recall_score,direction__center_from_origin_True__classifier_cut_zero__test_recall_score
ministral_8b_instruct,birth_years_4k,base,main,prompt_only,ministral_8b_instruct,gsm8k,base_3_shot,main,prompt_only,18,3,0.30859827995300293,0.30859827995300293,0.6727973936288706,0.7561448900388098,0.5,0.7555123216601816,0.0,0.7574772431729518,0.0,0.7535575679172057,0.0,0.0,0.30859827995300293,0.6727973936288706,0.75,0.5,0.769046907678518,0.007407407407407408,0.7146029983342588,0.5,0.8324708926261319,0.0037313432835820895,-0.5291549563407898,-0.5291549563407898,0.6727973936288706,0.7561448900388098,0.5,0.7555123216601816,0.0,0.7574772431729518,0.0,0.7535575679172057,0.0,0.0,-0.5291549563407898,0.6727973936288706,0.7186287192755498,0.5,0.6588235294117647,0.0,0.8366533864541833,0.0,0.5433376455368694,0.0
ministral_8b_instruct,birth_years_4k,base,main,prompt_only,ministral_8b_instruct,gsm8k,base_3_shot,main,prompt_only,18,4,0.2466312199831009,0.2466312199831009,0.6374054903281011,0.7552514322087842,0.5,0.7576426095178065,0.0,0.7503121098626716,0.0,0.7651177593889242,0.0,0.0,0.2466312199831009,0.6374054903281011,0.7463399108847868,0.5093632958801498,0.7659324522760647,0.06428571428571428,0.7110141766630316,0.6923076923076923,0.83004455760662,0.033707865168539325,-0.5735145807266235,-0.5735145807266235,0.6374054903281011,0.75493316359007,0.5,0.7570977917981072,0.0,0.7504690431519699,0.0,0.7638446849140674,0.0,0.0,-0.5735145807266235,0.6374054903281011,0.7154678548695098,0.5,0.6561538461538462,0.0,0.8289601554907677,0.0,0.5429662635264163,0.0
ministral_8b_instruct,birth_years_4k,base,main,prompt_only,ministral_8b_instruct,math_operations_6k,base,main,prompt_only,18,0,0.2544744312763214,0.2544744312763214,0.808737779220617,0.7589974293059126,0.7084805653710248,0.7628083491461101,0.7150259067357513,0.75093399750934,0.6993243243243243,0.7750642673521851,0.7314487632508834,0.0,0.2544744312763214,0.808737779220617,0.7506426735218509,0.7544169611307421,0.7710914454277286,0.8,0.712649945474373,0.6747572815533981,0.839974293059126,0.9823321554770318,-0.5927219390869141,-0.5927219390869141,0.808737779220617,0.7589974293059126,0.7084805653710248,0.7628083491461101,0.7150259067357513,0.75093399750934,0.6993243243243243,0.7750642673521851,0.7314487632508834,0.0,-0.5927219390869141,0.808737779220617,0.721401028277635,0.5035335689045937,0.6640836884928323,0.014035087719298246,0.8360975609756097,1.0,0.550771208226221,0.007067137809187279
ministral_8b_instruct,birth_years_4k,base,main,prompt_only,ministral_8b_instruct,math_operations_6k,base,main,prompt_only,18,1,0.1794702708721161,0.1794702708721161,0.8451373984766233,0.7586427656850192,0.7509363295880149,0.76656346749226,0.7816091954022989,0.7422062350119905,0.695906432748538,0.7925736235595391,0.8913857677902621,0.0,0.1794702708721161,0.8451373984766233,0.7538412291933418,0.7677902621722846,0.7732232379828959,0.8115501519756839,0.7167851284855112,0.6828644501278772,0.8393085787451985,1.0,-0.6612341403961182,-0.6612341403961182,0.8451373984766233,0.7586427656850192,0.7509363295880149,0.76656346749226,0.7816091954022989,0.7422062350119905,0.695906432748538,0.7925736235595391,0.8913857677902621,0.0,-0.6612341403961182,0.8451373984766233,0.7231113956466069,0.5131086142322098,0.6651180797522261,0.051094890510948905,0.8413320274240941,1.0,0.5499359795134443,0.026217228464419477
ministral_8b_instruct,birth_years_4k,base,main,prompt_only,ministral_8b_instruct,math_operations_6k,base,main,prompt_only,18,2,0.19302579760551453,0.19302579760551453,0.7919350479708122,0.7642903018625562,0.6996644295302014,0.7720496894409938,0.7324364723467862,0.7474443776307877,0.660377358490566,0.798330122029544,0.8221476510067114,0.0,0.19302579760551453,0.7919350479708122,0.7569043031470777,0.738255033557047,0.7757037037037037,0.7903225806451613,0.7200220022002201,0.6591928251121076,0.8407193320488118,0.9865771812080537,-0.6478044986724854,-0.6478044986724854,0.7919350479708122,0.7642903018625562,0.6996644295302014,0.7720496894409938,0.7324364723467862,0.7474443776307877,0.660377358490566,0.798330122029544,0.8221476510067114,0.0,-0.6478044986724854,0.7919350479708122,0.7148362235067437,0.5067114093959731,0.6574074074074074,0.026490066225165563,0.8231884057971014,1.0,0.5472061657032755,0.013422818791946308
ministral_8b_instruct,birth_years_4k,base,main,prompt_only,ministral_8b_instruct,math_operations_6k,base,main,prompt_only,18,3,0.30859827995300293,0.30859827995300293,0.8218257469311288,0.7561448900388098,0.698019801980198,0.7555123216601816,0.6690777576853526,0.7574772431729518,0.74,0.7535575679172057,0.6105610561056105,0.0,0.30859827995300293,0.8218257469311288,0.75,0.7788778877887789,0.769046907678518,0.8184281842818428,0.7146029983342588,0.6942528735632184,0.8324708926261319,0.9966996699669967,-0.5291549563407898,-0.5291549563407898,0.8218257469311288,0.7561448900388098,0.698019801980198,0.7555123216601816,0.6690777576853526,0.7574772431729518,0.74,0.7535575679172057,0.6105610561056105,0.0,-0.5291549563407898,0.8218257469311288,0.7186287192755498,0.504950495049505,0.6588235294117647,0.025974025974025976,0.8366533864541833,0.8,0.5433376455368694,0.013201320132013201
ministral_8b_instruct,birth_years_4k,base,main,prompt_only,ministral_8b_instruct,math_operations_6k,base,main,prompt_only,18,4,0.2466312199831009,0.2466312199831009,0.7998134174135875,0.7552514322087842,0.7010309278350515,0.7576426095178065,0.7109634551495017,0.7503121098626716,0.6881028938906752,0.7651177593889242,0.7353951890034365,0.0,0.2466312199831009,0.7998134174135875,0.7463399108847868,0.7439862542955327,0.7659324522760647,0.7956104252400549,0.7110141766630316,0.6621004566210046,0.83004455760662,0.9965635738831615,-0.5735145807266235,-0.5735145807266235,0.7998134174135875,0.75493316359007,0.7027491408934707,0.7570977917981072,0.7102177554438861,0.7504690431519699,0.6928104575163399,0.7638446849140674,0.7285223367697594,0.0,-0.5735145807266235,0.7998134174135875,0.7154678548695098,0.5171821305841925,0.6561538461538462,0.0664451827242525,0.8289601554907677,1.0,0.5429662635264163,0.03436426116838488
ministral_8b_instruct,birth_years_4k,base,main,prompt_only,ministral_8b_instruct,medals_9k,base,main,prompt_only,18,0,0.2544744312763214,0.2544744312763214,0.5930901772473696,0.7589974293059126,0.5007002801120448,0.7628083491461101,0.6666666666666666,0.75093399750934,0.5003508771929824,0.7750642673521851,0.9985994397759104,0.0,0.2544744312763214,0.5930901772473696,0.7506426735218509,0.5007002801120448,0.7710914454277286,0.6669780476412891,0.712649945474373,0.5003503854239664,0.839974293059126,1.0,-0.5927219390869141,-0.5927219390869141,0.5930901772473696,0.7589974293059126,0.5007002801120448,0.7628083491461101,0.6666666666666666,0.75093399750934,0.5003508771929824,0.7750642673521851,0.9985994397759104,0.0,-0.5927219390869141,0.5930901772473696,0.721401028277635,0.5686274509803921,0.6640836884928323,0.5568345323741007,0.8360975609756097,0.5724852071005917,0.550771208226221,0.542016806722689
ministral_8b_instruct,birth_years_4k,base,main,prompt_only,ministral_8b_instruct,medals_9k,base,main,prompt_only,18,1,0.1794702708721161,0.1794702708721161,0.593251685991642,0.7586427656850192,0.5006729475100942,0.76656346749226,0.6669658886894075,0.7422062350119905,0.5003367003367003,0.7925736235595391,1.0,0.0,0.1794702708721161,0.593251685991642,0.7538412291933418,0.5,0.7732232379828959,0.6666666666666666,0.7167851284855112,0.5,0.8393085787451985,1.0,-0.6612341403961182,-0.6612341403961182,0.5932534974250474,0.7586427656850192,0.5006729475100942,0.76656346749226,0.6669658886894075,0.7422062350119905,0.5003367003367003,0.7925736235595391,1.0,0.0,-0.6612341403961182,0.5932534974250474,0.7231113956466069,0.5672947510094213,0.6651180797522261,0.5531619179986101,0.8413320274240941,0.5718390804597702,0.5499359795134443,0.5356662180349933
ministral_8b_instruct,birth_years_4k,base,main,prompt_only,ministral_8b_instruct,medals_9k,base,main,prompt_only,18,2,0.19302579760551453,0.19302579760551453,0.5737668143940576,0.7642903018625562,0.5,0.7720496894409938,0.6666666666666666,0.7474443776307877,0.5,0.798330122029544,1.0,0.0,0.19302579760551453,0.5737668143940576,0.7569043031470777,0.5,0.7757037037037037,0.6666666666666666,0.7200220022002201,0.5,0.8407193320488118,1.0,-0.6478044986724854,-0.6478044986724854,0.5737687650198183,0.7642903018625562,0.5,0.7720496894409938,0.6666666666666666,0.7474443776307877,0.5,0.798330122029544,1.0,0.0,-0.6478044986724854,0.5737687650198183,0.7148362235067437,0.547486033519553,0.6574074074074074,0.5228276877761414,0.8231884057971014,0.5529595015576324,0.5472061657032755,0.4958100558659218
ministral_8b_instruct,birth_years_4k,base,main,prompt_only,ministral_8b_instruct,medals_9k,base,main,prompt_only,18,3,0.30859827995300293,0.30859827995300293,0.5976250636308945,0.7561448900388098,0.5061224489795918,0.7555123216601816,0.6693989071038251,0.7574772431729518,0.5030800821355236,0.7535575679172057,1.0,0.0,0.30859827995300293,0.5976250636308945,0.75,0.5006802721088436,0.769046907678518,0.6669691470054446,0.7146029983342588,0.5003403675970047,0.8324708926261319,1.0,-0.5291549563407898,-0.5291549563407898,0.5976250636308945,0.7561448900388098,0.5061224489795918,0.7555123216601816,0.6693989071038251,0.7574772431729518,0.5030800821355236,0.7535575679172057,1.0,0.0,-0.5291549563407898,0.5976250636308945,0.7186287192755498,0.564625850340136,0.6588235294117647,0.5543175487465181,0.8366533864541833,0.5677603423680456,0.5433376455368694,0.5414965986394558
ministral_8b_instruct,birth_years_4k,base,main,prompt_only,ministral_8b_instruct,medals_9k,base,main,prompt_only,18,4,0.2466312199831009,0.2466312199831009,0.6104550572340026,0.7552514322087842,0.5006849315068493,0.7576426095178065,0.6669712197350388,0.7503121098626716,0.5003427004797807,0.7651177593889242,1.0,0.0,0.2466312199831009,0.6104550572340026,0.7463399108847868,0.5,0.7659324522760647,0.6666666666666666,0.7110141766630316,0.5,0.83004455760662,1.0,-0.5735145807266235,-0.5735145807266235,0.6104550572340026,0.75493316359007,0.5006849315068493,0.7570977917981072,0.6669712197350388,0.7504690431519699,0.5003427004797807,0.7638446849140674,1.0,0.0,-0.5735145807266235,0.6104550572340026,0.7154678548695098,0.5726027397260274,0.6561538461538462,0.5720164609053497,0.8289601554907677,0.5728021978021978,0.5429662635264163,0.5712328767123288
ministral_8b_instruct,birth_years_4k,base,main,prompt_only,ministral_8b_instruct,trivia_qa_2_60k,base,main,prompt_only,18,0,0.2544744312763214,0.2544744312763214,0.7020265867596778,0.7589974293059126,0.5234198645598194,0.7628083491461101,0.67525475870025,0.75093399750934,0.5121026538349372,0.7750642673521851,0.9909706546275395,0.0,0.2544744312763214,0.7020265867596778,0.7506426735218509,0.5080417607223476,0.7710914454277286,0.6699479413156649,0.712649945474373,0.5040592508189716,0.839974293059126,0.998589164785553,-0.5927219390869141,-0.5927219390869141,0.702026825614398,0.7589974293059126,0.5234198645598194,0.7628083491461101,0.67525475870025,0.75093399750934,0.5121026538349372,0.7750642673521851,0.9909706546275395,0.0,-0.5927219390869141,0.702026825614398,0.721401028277635,0.6478555304740407,0.6640836884928323,0.6614215952251763,0.8360975609756097,0.6368861024033438,0.550771208226221,0.6879232505643341
ministral_8b_instruct,birth_years_4k,base,main,prompt_only,ministral_8b_instruct,trivia_qa_2_60k,base,main,prompt_only,18,1,0.1794702708721161,0.1794702708721161,0.6836774690288343,0.7586427656850192,0.5185944763467323,0.76656346749226,0.6737095727921416,0.7422062350119905,0.5095318194561256,0.7925736235595391,0.993984140005469,0.0,0.1794702708721161,0.6836774690288343,0.7538412291933418,0.5088870659010117,0.7732232379828959,0.6700955180014695,0.7167851284855112,0.5044945374083806,0.8393085787451985,0.9975389663658737,-0.6612341403961182,-0.6612341403961182,0.6836775064157883,0.7586427656850192,0.5185944763467323,0.76656346749226,0.6737095727921416,0.7422062350119905,0.5095318194561256,0.7925736235595391,0.993984140005469,0.0,-0.6612341403961182,0.6836775064157883,0.7231113956466069,0.6337161607875308,0.6651180797522261,0.6570221482524645,0.8413320274240941,0.6177178623013962,0.5499359795134443,0.7016680339075745
ministral_8b_instruct,birth_years_4k,base,main,prompt_only,ministral_8b_instruct,trivia_qa_2_60k,base,main,prompt_only,18,2,0.19302579760551453,0.19302579760551453,0.6868128035527936,0.7642903018625562,0.5208683473389356,0.7720496894409938,0.6744695023313351,0.7474443776307877,0.5107364173512033,0.798330122029544,0.9927170868347339,0.0,0.19302579760551453,0.6868128035527936,0.7569043031470777,0.5079831932773109,0.7757037037037037,0.669737708000376,0.7200220022002201,0.5040328286401585,0.8407193320488118,0.9977591036414566,-0.6478044986724854,-0.6478044986724854,0.6868127643214148,0.7642903018625562,0.5208683473389356,0.7720496894409938,0.6744695023313351,0.7474443776307877,0.5107364173512033,0.798330122029544,0.9927170868347339,0.0,-0.6478044986724854,0.6868127643214148,0.7148362235067437,0.634593837535014,0.6574074074074074,0.6501273970765723,0.8231884057971014,0.6236171854900951,0.5472061657032755,0.6789915966386555
ministral_8b_instruct,birth_years_4k,base,main,prompt_only,ministral_8b_instruct,trivia_qa_2_60k,base,main,prompt_only,18,3,0.30859827995300293,0.30859827995300293,0.6858432659425951,0.7561448900388098,0.5362054448498457,0.7555123216601816,0.6794685287556979,0.7574772431729518,0.5191167753408418,0.7535575679172057,0.9831602582093741,0.0,0.30859827995300293,0.6858432659425951,0.75,0.5103845074375526,0.769046907678518,0.67056935133604,0.7146029983342588,0.505264655663062,0.8324708926261319,0.9966320516418748,-0.5291549563407898,-0.5291549563407898,0.685843265942595,0.7561448900388098,0.5362054448498457,0.7555123216601816,0.6794685287556979,0.7574772431729518,0.5191167753408418,0.7535575679172057,0.9831602582093741,0.0,-0.5291549563407898,0.685843265942595,0.7186287192755498,0.6354195902329498,0.6588235294117647,0.6518359689091396,0.8366533864541833,0.6237496794049756,0.5433376455368694,0.6825708672467022
ministral_8b_instruct,birth_years_4k,base,main,prompt_only,ministral_8b_instruct,trivia_qa_2_60k,base,main,prompt_only,18,4,0.2466312199831009,0.2466312199831009,0.6832357070907482,0.7552514322087842,0.5244475138121547,0.7576426095178065,0.6760748894533822,0.7503121098626716,0.5126266229133971,0.7651177593889242,0.9925414364640884,0.0,0.2466312199831009,0.6832357070907482,0.7463399108847868,0.507182320441989,0.7659324522760647,0.6695684385997407,0.7110141766630316,0.5036221788799108,0.83004455760662,0.9986187845303868,-0.5735145807266235,-0.5735145807266235,0.683235936021489,0.75493316359007,0.5247237569060773,0.7570977917981072,0.6762021266585113,0.7504690431519699,0.5127729413443699,0.7638446849140674,0.9925414364640884,0.0,-0.5735145807266235,0.683235936021489,0.7154678548695098,0.6338397790055249,0.6561538461538462,0.6599101988454137,0.8289601554907677,0.6160479041916168,0.5429662635264163,0.7104972375690608
ministral_8b_instruct,cities_10k,base,main,prompt_only,ministral_8b_instruct,birth_years_4k,base,main,prompt_only,18,0,0.15087385475635529,0.15087385475635529,0.8159946376509787,0.7673085740486015,0.6071428571428571,0.7595356550580431,0.7142857142857143,0.7857843137254902,0.5612244897959183,0.7349839523154517,0.9821428571428571,0.0,0.15087385475635529,0.8159946376509787,0.7595139844108207,0.5880102040816326,0.7589059986210067,0.706630336058129,0.7608294930875577,0.5486600846262342,0.7569922054103623,0.9923469387755102,-1.049903154373169,-1.049903154373169,0.8159946376509787,0.7673085740486015,0.6071428571428571,0.7595356550580431,0.7142857142857143,0.7857843137254902,0.5612244897959183,0.7349839523154517,0.9821428571428571,0.0,-1.049903154373169,0.8159946376509787,0.7044933516735442,0.7079081632653061,0.6085636197995749,0.6597325408618128,0.9010791366906474,0.7900355871886121,0.4594222833562586,0.5663265306122449
ministral_8b_instruct,cities_10k,base,main,prompt_only,ministral_8b_instruct,birth_years_4k,base,main,prompt_only,18,1,0.20597824454307556,0.20597824454307556,0.8100083223710703,0.7754098360655738,0.6437823834196891,0.7650085763293311,0.7337850919651501,0.802158273381295,0.5857805255023184,0.7311475409836066,0.9818652849740933,0.0,0.20597824454307556,0.8100083223710703,0.7700234192037471,0.6101036269430051,0.7699156513589503,0.7173708920187793,0.7702766057196437,0.5625920471281296,0.7695550351288056,0.9896373056994818,-0.996764600276947,-0.996764600276947,0.8100083223710703,0.7754098360655738,0.6437823834196891,0.7650085763293311,0.7337850919651501,0.802158273381295,0.5857805255023184,0.7311475409836066,0.9818652849740933,0.0,-0.996764600276947,0.8100083223710703,0.7107728337236534,0.6748704663212435,0.6175286466398265,0.608424336973479,0.9113345521023766,0.7647058823529411,0.4669789227166276,0.5051813471502591
ministral_8b_instruct,cities_10k,base,main,prompt_only,ministral_8b_instruct,birth_years_4k,base,main,prompt_only,18,2,0.1376979649066925,0.1376979649066925,0.8137244000235477,0.7787383177570093,0.6138107416879796,0.7726290516206482,0.7172284644194756,0.7945679012345679,0.5657311669128509,0.7518691588785047,0.979539641943734,0.0,0.1376979649066925,0.8137244000235477,0.775,0.6010230179028133,0.775052557813595,0.7111111111111111,0.7748715553479683,0.5573294629898403,0.775233644859813,0.9820971867007673,-1.0521043539047241,-1.0521043539047241,0.8137244000235477,0.7787383177570093,0.6138107416879796,0.7726290516206482,0.7172284644194756,0.7945679012345679,0.5657311669128509,0.7518691588785047,0.979539641943734,0.0,-1.0521043539047241,0.8137244000235477,0.7081775700934579,0.731457800511509,0.6153372343701878,0.6788990825688074,0.9024390243902439,0.844106463878327,0.46682242990654205,0.5677749360613811
ministral_8b_instruct,cities_10k,base,main,prompt_only,ministral_8b_instruct,birth_years_4k,base,main,prompt_only,18,3,0.12531685829162598,0.12531685829162598,0.8233026410237371,0.7828117702008407,0.6169154228855721,0.7765497357039884,0.72,0.7996041563582384,0.5673352435530086,0.7547874824848202,0.9850746268656716,0.0,0.12531685829162598,0.8233026410237371,0.7783745913124708,0.595771144278607,0.7778037930227113,0.709562109025916,0.77981220657277,0.5536959553695955,0.7758056982718355,0.9875621890547264,-1.0800071954727173,-1.0800071954727173,0.8233026410237371,0.7828117702008407,0.6169154228855721,0.7765497357039884,0.72,0.7996041563582384,0.5673352435530086,0.7547874824848202,0.9850746268656716,0.0,-1.0800071954727173,0.8233026410237371,0.7085474077533863,0.7126865671641791,0.6133828996282528,0.6657018813314037,0.9107635694572217,0.7958477508650519,0.4624007473143391,0.572139303482587
ministral_8b_instruct,cities_10k,base,main,prompt_only,ministral_8b_instruct,birth_years_4k,base,main,prompt_only,18,4,0.14152511954307556,0.14152511954307556,0.8252643725066665,0.7811486799444187,0.6551724137931034,0.7747318235995232,0.74,0.7981335952848723,0.593900481540931,0.7526632700324224,0.9814323607427056,0.0,0.14152511954307556,0.8252643725066665,0.77674849467346,0.6326259946949602,0.7766450417052827,0.729227761485826,0.7770050996754752,0.5773993808049536,0.776285317276517,0.9893899204244032,-1.0424119234085083,-1.0424119234085083,0.8252643725066665,0.7811486799444187,0.6551724137931034,0.7747318235995232,0.74,0.7981335952848723,0.593900481540931,0.7526632700324224,0.9814323607427056,0.0,-1.0424119234085083,0.8252643725066665,0.7116720704029643,0.7015915119363395,0.6205425175251448,0.6376811594202898,0.9073083778966132,0.8114754098360656,0.4715145900880037,0.5251989389920424
ministral_8b_instruct,cities_10k,base,main,prompt_only,ministral_8b_instruct,cities_10k,base,main,prompt_only,18,0,0.15087385475635529,0.15087385475635529,0.8893065286130573,0.7673085740486015,0.8031496062992126,0.7595356550580431,0.7987927565392354,0.7857843137254902,0.8168724279835391,0.7349839523154517,0.781496062992126,0.0,0.15087385475635529,0.8893065286130573,0.7595139844108207,0.7992125984251969,0.7589059986210067,0.8,0.7608294930875577,0.796875,0.7569922054103623,0.8031496062992126,-1.049903154373169,-1.049903154373169,0.8893065286130573,0.7673085740486015,0.8031496062992126,0.7595356550580431,0.7987927565392354,0.7857843137254902,0.8168724279835391,0.7349839523154517,0.781496062992126,0.0,-1.049903154373169,0.8893065286130573,0.7044933516735442,0.7224409448818898,0.6085636197995749,0.6347150259067358,0.9010791366906474,0.928030303030303,0.4594222833562586,0.4822834645669291
ministral_8b_instruct,cities_10k,base,main,prompt_only,ministral_8b_instruct,cities_10k,base,main,prompt_only,18,1,0.20597824454307556,0.20597824454307556,0.8637966088441137,0.7754098360655738,0.7842960288808665,0.7650085763293311,0.7784986098239111,0.802158273381295,0.8,0.7311475409836066,0.7581227436823105,0.0,0.20597824454307556,0.8637966088441137,0.7700234192037471,0.7824909747292419,0.7699156513589503,0.7850133809099019,0.7702766057196437,0.7760141093474426,0.7695550351288056,0.7942238267148014,-0.996764600276947,-0.996764600276947,0.8637966088441137,0.7754098360655738,0.7842960288808665,0.7650085763293311,0.7784986098239111,0.802158273381295,0.8,0.7311475409836066,0.7581227436823105,0.0,-0.996764600276947,0.8637966088441137,0.7107728337236534,0.703971119133574,0.6175286466398265,0.6122931442080378,0.9113345521023766,0.886986301369863,0.4669789227166276,0.4675090252707581
ministral_8b_instruct,cities_10k,base,main,prompt_only,ministral_8b_instruct,cities_10k,base,main,prompt_only,18,2,0.1376979649066925,0.1376979649066925,0.8455413220261379,0.7787383177570093,0.7750455373406193,0.7726290516206482,0.7658767772511849,0.7945679012345679,0.7984189723320159,0.7518691588785047,0.7358834244080146,0.0,0.1376979649066925,0.8455413220261379,0.775,0.7659380692167578,0.775052557813595,0.7631336405529954,0.7748715553479683,0.7723880597014925,0.775233644859813,0.7540983606557377,-1.0521043539047241,-1.0521043539047241,0.8455413220261379,0.7787383177570093,0.7750455373406193,0.7726290516206482,0.7658767772511849,0.7945679012345679,0.7984189723320159,0.7518691588785047,0.7358834244080146,0.0,-1.0521043539047241,0.8455413220261379,0.7081775700934579,0.7058287795992714,0.6153372343701878,0.6046511627906976,0.9024390243902439,0.9216417910447762,0.46682242990654205,0.44990892531876137
ministral_8b_instruct,cities_10k,base,main,prompt_only,ministral_8b_instruct,cities_10k,base,main,prompt_only,18,3,0.12531685829162598,0.12531685829162598,0.846095956097821,0.7828117702008407,0.7545620437956204,0.7765497357039884,0.7483629560336763,0.7996041563582384,0.7677543186180422,0.7547874824848202,0.7299270072992701,0.0,0.12531685829162598,0.846095956097821,0.7783745913124708,0.7545620437956204,0.7778037930227113,0.7552320291173794,0.77981220657277,0.7531760435571688,0.7758056982718355,0.7572992700729927,-1.0800071954727173,-1.0800071954727173,0.846095956097821,0.7828117702008407,0.7545620437956204,0.7765497357039884,0.7483629560336763,0.7996041563582384,0.7677543186180422,0.7547874824848202,0.7299270072992701,0.0,-1.0800071954727173,0.846095956097821,0.7085474077533863,0.6897810218978102,0.6133828996282528,0.5843520782396088,0.9107635694572217,0.8851851851851852,0.4624007473143391,0.43613138686131386
ministral_8b_instruct,cities_10k,base,main,prompt_only,ministral_8b_instruct,cities_10k,base,main,prompt_only,18,4,0.14152511954307556,0.14152511954307556,0.835058739765041,0.7811486799444187,0.7518867924528302,0.7747318235995232,0.7408866995073892,0.7981335952848723,0.7752577319587629,0.7526632700324224,0.7094339622641509,0.0,0.14152511954307556,0.835058739765041,0.77674849467346,0.7547169811320755,0.7766450417052827,0.7523809523809524,0.7770050996754752,0.7596153846153846,0.776285317276517,0.7452830188679245,-1.0424119234085083,-1.0424119234085083,0.835058739765041,0.7811486799444187,0.7518867924528302,0.7747318235995232,0.7408866995073892,0.7981335952848723,0.7752577319587629,0.7526632700324224,0.7094339622641509,0.0,-1.0424119234085083,0.835058739765041,0.7116720704029643,0.6886792452830188,0.6205425175251448,0.5769230769230769,0.9073083778966132,0.9,0.4715145900880037,0.42452830188679247
ministral_8b_instruct,cities_10k,base,main,prompt_only,ministral_8b_instruct,gsm8k,base_3_shot,main,prompt_only,18,0,0.15087385475635529,0.15087385475635529,0.6289378189651433,0.7673085740486015,0.5019011406844106,0.7595356550580431,0.6675126903553299,0.7857843137254902,0.5009523809523809,0.7349839523154517,1.0,0.0,0.15087385475635529,0.6289378189651433,0.7595139844108207,0.5019011406844106,0.7589059986210067,0.6675126903553299,0.7608294930875577,0.5009523809523809,0.7569922054103623,1.0,-1.049903154373169,-1.049903154373169,0.6289378189651433,0.7673085740486015,0.5019011406844106,0.7595356550580431,0.6675126903553299,0.7857843137254902,0.5009523809523809,0.7349839523154517,1.0,0.0,-1.049903154373169,0.6289378189651433,0.7044933516735442,0.5,0.6085636197995749,0.0,0.9010791366906474,0.0,0.4594222833562586,0.0
